股票代號,收盤價
1303,41.9
1560,321.0
2059,3860.0
2308,1020.0
2317,239.0
2330,1480.0
2344,44.6
2345,960.0
2354,68.9
2357,691.0
2368,420.5
2383,1130.0
2439,101.5
2449,184.0
2454,1340.0
2884,32.5
3008,2255.0
3017,1155.0
3037,160.0
3045,111.0
3231,142.5
3376,225.0
3406,430.5
3515,295.5
3533,1430.0
3583,366.5
3653,2240.0
3661,3355.0
3665,1290.0
3711,195.0
4770,251.5
4958,165.0
6139,433.0
6191,109.5
6472,649.0
6515,2450.0
6669,4065.0
6805,1320.0
8210,714.0
8996,520.0
3211,325.5
3217,178.5
3264,84.0999984741211
4966,775.0
5274,5320.0
5347,104.5
5536,802.0
6223,1855.0
6274,325.5
8299,868.0
