股票代號,收盤價
1519,787.0
2059,3175.0
2308,1380.0
2317,187.5
2330,1760.0
2344,90.2
2345,1510.0
2360,1465.0
2368,860.0
2383,2600.0
2408,198.5
2449,261.0
2486,132.5
3017,1990.0
3037,444.5
3105,351.5
3163,788.0
3189,313.0
3324,879.0
3443,2165.0
3529,2630.0
3533,2050.0
3653,3795.0
3661,2485.0
3665,1740.0
4749,798.0
4991,390.0
5274,10700.0
5289,847.0
5347,116.0
5439,268.0
6223,3595.0
6274,569.0
6442,1900.0
6510,3080.0
6515,7150.0
6531,442.0
6584,556.0
6669,3300.0
6781,985.0
6805,1750.0
7751,1380.0
7769,3505.0
8021,243.0
8046,522.0
8210,867.0
8299,1500.0
8358,236.5
8996,846.0
