股票代號,收盤價
1303,57.5
1319,96.6
2059,3690.0
2308,956.0
2313,98.8
2317,225.5
2327,224.0
2330,1510.0
2345,1215.0
2354,61.3
2357,551.0
2368,697.0
2383,1640.0
2404,941.0
2439,97.8
2449,223.0
2454,1385.0
2884,34.15
3008,2385.0
3017,1520.0
3044,323.0
3045,111.5
3231,146.5
3515,251.5
3533,1290.0
3583,327.0
3653,2740.0
3661,3215.0
3665,1545.0
3711,240.5
3715,123.5
4958,144.5
6139,589.0
6191,116.0
6515,2895.0
6669,4300.0
6805,1605.0
8210,973.0
8996,558.0
3081,607.0
3211,323.5
3217,159.5
5274,6930.0
5347,98.19999694824219
5536,791.0
6223,2360.0
6274,498.0
6510,2400.0
8299,1310.0
8358,266.5
