股票代號,收盤價
1303,61.1
1319,95.6
1560,317.0
2059,3460.0
2308,973.0
2317,222.0
2327,229.0
2330,1410.0
2345,1020.0
2354,64.8
2357,603.0
2368,622.0
2383,1475.0
2439,100.5
2449,217.5
2454,1445.0
2884,30.55
3008,2180.0
3017,1340.0
3037,197.0
3044,303.5
3045,107.0
3231,141.0
3515,249.0
3533,1275.0
3583,310.0
3653,2800.0
3661,3290.0
3665,1600.0
3711,224.5
3715,116.0
4958,147.5
6139,440.5
6191,128.0
6515,2550.0
6669,4430.0
6805,1585.0
8210,911.0
8996,514.0
3081,530.0
3211,277.5
3217,166.0
5274,6915.0
5347,91.5
5536,671.0
6223,2155.0
6274,415.0
6510,1810.0
8299,1105.0
8358,227.5
