股票代號,收盤價
1303,59.0
1319,96.8
1560,321.0
2059,3815.0
2308,932.0
2317,225.5
2327,235.0
2330,1440.0
2345,1025.0
2354,65.2
2357,601.0
2368,633.0
2383,1525.0
2439,103.0
2449,229.0
2454,1395.0
2884,30.35
3008,2205.0
3017,1375.0
3037,186.5
3044,306.0
3045,108.0
3231,144.5
3515,251.5
3533,1310.0
3583,316.5
3653,2905.0
3661,3305.0
3665,1610.0
3711,229.5
3715,118.5
4958,145.5
6139,455.5
6191,131.5
6515,2830.0
6669,4570.0
6805,1570.0
8210,963.0
8996,515.0
3081,528.0
3211,265.0
3217,167.0
5274,7315.0
5347,90.5
5536,696.0
6223,2270.0
6274,440.0
6510,1920.0
8299,1120.0
8358,230.0
