股票代號,收盤價
1303,56.6
1319,99.0
1560,310.0
2059,3630.0
2308,954.0
2317,236.5
2327,230.5
2330,1455.0
2344,58.0
2345,945.0
2354,66.5
2357,573.0
2368,574.0
2383,1430.0
2439,109.0
2449,211.5
2454,1185.0
2884,30.2
3008,2145.0
3017,1335.0
3037,171.5
3044,308.0
3045,108.0
3231,143.0
3406,460.0
3515,249.0
3533,1210.0
3583,312.5
3653,2655.0
3661,3075.0
3665,1680.0
3711,222.5
3715,123.0
4958,141.0
6139,458.5
6191,114.0
6515,2350.0
6669,4280.0
6805,1450.0
8210,956.0
3211,269.0
3217,166.0
4966,641.0
5274,6355.0
5347,89.80000305175781
5536,673.0
6223,1910.0
6274,416.0
6510,1545.0
8299,1180.0
