股票代號,收盤價
2059,6180.0
2308,2255.0
2327,751.0
2330,2295.0
2337,143.5
2344,154.0
2345,2420.0
2360,2450.0
2368,1360.0
2383,4770.0
2408,339.5
2449,288.5
2454,4070.0
2455,359.5
2486,252.0
3008,3535.0
3017,2570.0
3036,250.0
3037,911.0
3081,2495.0
3105,451.5
3131,3030.0
3163,955.0
3189,698.0
3260,403.0
3324,1095.0
3443,4255.0
3491,1785.0
3529,3200.0
3533,2290.0
3583,807.0
3653,3820.0
3661,4170.0
3665,2095.0
3711,540.0
4749,947.0
4991,612.0
5274,17525.0
5289,1810.0
5347,156.5
6139,728.0
6187,1080.0
6223,5515.0
6274,1535.0
6442,1970.0
6510,3565.0
6515,8380.0
6531,909.0
6584,624.0
6669,5275.0
6781,1060.0
6805,1895.0
7734,3025.0
7751,1430.0
7769,7035.0
8021,460.0
8046,831.0
8299,2250.0
8358,586.0
8996,1210.0
