股票代號,收盤價
1303,59.9
1319,94.7
2059,3660.0
2308,911.0
2313,87.8
2317,221.5
2327,222.0
2330,1430.0
2345,1175.0
2354,61.3
2357,550.0
2368,608.0
2383,1550.0
2404,983.0
2439,96.7
2449,215.5
2454,1410.0
2884,33.55
3008,2060.0
3017,1450.0
3044,303.0
3045,106.0
3231,144.0
3515,250.0
3533,1305.0
3583,325.0
3653,2630.0
3661,3215.0
3665,1440.0
3711,229.5
3715,118.5
4958,139.0
6139,604.0
6191,116.0
6515,2625.0
6669,4285.0
6805,1545.0
8210,943.0
8996,512.0
3081,585.0
3211,332.0
3217,163.0
5274,6580.0
5347,96.30000305175781
5536,791.0
6223,2305.0
6274,427.0
6510,2300.0
8299,1110.0
8358,245.0
