股票代號,收盤價
1303,40.2
1560,314.0
2059,3795.0
2308,992.0
2317,206.0
2330,1425.0
2344,40.7
2345,1000.0
2354,65.3
2357,687.0
2368,411.5
2383,1170.0
2439,99.8
2449,161.5
2454,1305.0
2884,32.8
3008,2240.0
3017,1155.0
3037,146.0
3045,110.5
3211,319.5
3217,173.5
3231,138.0
3264,77.3
3376,221.5
3406,406.0
3515,284.0
3533,1425.0
3583,365.0
3653,2195.0
3661,3075.0
3665,1125.0
3711,169.5
4770,260.5
4958,145.5
4966,746.0
5274,5285.0
5347,97.0
5536,800.0
6139,410.0
6191,107.0
6223,1740.0
6274,309.5
6472,640.0
6515,2275.0
6669,3510.0
6805,1165.0
8210,599.0
8299,781.0
8996,460.5
