股票代號,收盤價
1303,52.5
1319,96.8
1560,299.0
2059,3525.0
2308,895.0
2317,225.0
2327,229.0
2330,1385.0
2344,52.2
2345,907.0
2354,64.1
2357,573.0
2368,550.0
2383,1310.0
2439,105.0
2449,204.5
2454,1145.0
2884,30.05
3008,2100.0
3017,1240.0
3037,160.0
3044,300.5
3045,107.0
3231,139.0
3406,449.5
3515,236.5
3533,1155.0
3583,302.0
3653,2545.0
3661,2990.0
3665,1605.0
3711,209.0
3715,111.0
4958,141.0
6139,435.0
6191,110.5
6515,2310.0
6669,4095.0
6805,1345.0
8210,894.0
3211,261.5
3217,163.0
4966,628.0
5274,6075.0
5347,88.5999984741211
5536,650.0
6223,1840.0
6274,392.5
6510,1485.0
8299,1065.0
