股票代號,收盤價
1303,239.5
1815,121.0
2059,12800.0
2301,288.5
2308,1875.0
2330,2480.0
2337,120.0
2345,1840.0
2357,946.0
2360,2375.0
2376,368.0
2383,4895.0
2404,1130.0
2454,5010.0
2455,572.0
3008,6400.0
3017,3415.0
3026,791.0
3037,1020.0
3081,2875.0
3189,827.0
3231,186.5
3260,389.0
3264,284.0
3443,7615.0
3583,702.0
3653,5790.0
3661,3665.0
3665,2300.0
3711,663.0
4958,470.0
5274,19820.0
5289,1295.0
5347,172.0
6139,718.0
6187,1235.0
6213,542.0
6223,5495.0
6274,1435.0
6515,5795.0
6584,560.0
6669,2150.0
6805,2415.0
7734,2585.0
7751,1445.0
8021,466.0
8046,1060.0
8150,103.0
8299,2150.0
8996,1505.0
