股票代號,收盤價
2059,6910.0
2308,2215.0
2327,855.0
2330,2310.0
2337,146.5
2344,172.0
2345,2335.0
2360,2295.0
2368,1320.0
2383,4830.0
2408,374.0
2449,282.0
2454,4180.0
2455,352.0
2486,251.5
3008,4020.0
3017,2405.0
3036,228.5
3037,902.0
3081,2195.0
3105,505.0
3131,3230.0
3163,860.0
3189,610.0
3260,405.5
3324,1055.0
3363,737.0
3443,4380.0
3491,1690.0
3529,3090.0
3533,2240.0
3583,803.0
3653,3690.0
3661,4105.0
3665,2310.0
3711,590.0
4749,921.0
4991,554.0
5274,18445.0
5289,1805.0
5347,169.5
6139,805.0
6187,1085.0
6223,6485.0
6274,1430.0
6442,1855.0
6510,3610.0
6515,9590.0
6531,932.0
6584,585.0
6669,4850.0
6781,1145.0
6805,1825.0
7734,2780.0
7751,1375.0
7769,7210.0
8021,522.0
8046,819.0
8299,2310.0
8358,574.0
8996,1145.0
