股票代號,收盤價
1519,921.0
2059,3350.0
2308,1440.0
2317,212.0
2330,1870.0
2344,123.5
2345,1455.0
2360,1470.0
2368,917.0
2383,2700.0
2408,271.5
2449,294.0
2486,162.5
3017,1905.0
3037,543.0
3163,881.0
3189,341.5
3529,2810.0
3533,1820.0
3653,3725.0
3661,3190.0
3665,1740.0
4749,915.0
5274,11320.0
5289,1165.0
5347,118.5
5439,272.5
6223,3580.0
6442,1685.0
6515,6620.0
6531,580.0
6584,396.0
6669,3965.0
6781,1010.0
6805,1745.0
7751,1425.0
7769,4230.0
8021,237.0
8046,544.0
8210,881.0
8299,1945.0
8358,263.0
8996,918.0
