股票代號,收盤價
2059,4895.0
2308,2030.0
2327,572.0
2330,2230.0
2337,141.0
2344,114.0
2345,2480.0
2360,2270.0
2368,1285.0
2383,4690.0
2408,293.0
2449,286.0
2454,3550.0
2455,386.5
2486,278.5
3017,2495.0
3036,291.5
3037,905.0
3081,2555.0
3105,483.0
3131,2700.0
3163,1045.0
3189,554.0
3260,413.0
3324,1000.0
3443,5065.0
3491,1850.0
3529,3555.0
3533,2525.0
3583,861.0
3653,3330.0
3661,4905.0
3665,2155.0
3711,510.0
4749,1090.0
4991,740.0
5274,16440.0
5289,1710.0
5347,163.5
6223,5650.0
6274,1325.0
6442,1785.0
6510,3350.0
6515,9510.0
6531,876.0
6584,680.0
6669,5345.0
6781,1140.0
6805,1810.0
7751,1650.0
7769,7675.0
8021,384.0
8046,872.0
8299,2335.0
8358,498.0
8996,1065.0
