股票代號,收盤價
2059,3910.0
2308,2165.0
2330,2135.0
2337,154.0
2344,89.8
2345,2280.0
2360,2120.0
2368,1390.0
2383,4545.0
2408,215.5
2449,302.5
2454,2610.0
2455,347.5
2486,270.5
3017,2835.0
3036,204.0
3037,883.0
3081,2640.0
3105,536.0
3131,2950.0
3163,1145.0
3189,528.0
3260,436.0
3324,1140.0
3443,4260.0
3491,1550.0
3529,3895.0
3533,2615.0
3583,792.0
3653,5380.0
3661,4135.0
3665,2770.0
3711,478.0
4749,1005.0
4991,676.0
5274,16475.0
5289,1245.0
5347,145.5
6223,4925.0
6271,173.0
6274,1010.0
6442,2110.0
6510,3440.0
6515,10385.0
6531,840.0
6584,678.0
6669,4675.0
6781,1105.0
6805,2070.0
7751,2420.0
7769,4945.0
8021,402.5
8046,1005.0
8299,1900.0
8358,388.5
8996,1250.0
