股票代號,收盤價
2059,5010.0
2308,2155.0
2327,462.0
2330,2270.0
2337,169.0
2344,134.0
2345,2675.0
2360,2260.0
2368,1430.0
2383,4920.0
2408,341.0
2449,296.0
2454,3405.0
2455,358.5
2486,259.0
3017,2555.0
3036,271.5
3037,881.0
3081,2945.0
3105,483.5
3131,2935.0
3163,1020.0
3189,522.0
3260,447.0
3324,1015.0
3443,5075.0
3491,1625.0
3529,3920.0
3533,2450.0
3583,929.0
3653,3365.0
3661,4830.0
3665,2250.0
3711,548.0
4749,1120.0
4991,708.0
5274,17810.0
5289,1865.0
5347,175.0
6223,6290.0
6274,1450.0
6442,1855.0
6510,4150.0
6515,10540.0
6531,1050.0
6584,667.0
6669,5435.0
6781,1185.0
6805,1780.0
7751,1550.0
7769,7560.0
8021,490.5
8046,847.0
8299,2880.0
8358,427.0
8996,1065.0
