股票代號,收盤價
1210,52.7
2059,3370.0
2308,836.0
2317,212.0
2330,1265.0
2344,29.4
2345,1065.0
2354,68.8
2357,673.0
2368,448.0
2383,1315.0
2439,101.0
2449,165.0
2454,1510.0
2884,33.15
2886,41.25
3008,2300.0
3017,1005.0
3045,106.0
3131,1400.0
3211,362.0
3217,179.0
3231,119.0
3264,83.5
3376,220.0
3406,421.0
3515,279.0
3529,2090.0
3533,1710.0
3583,357.5
3653,2335.0
3661,3760.0
3665,1100.0
3711,169.0
4770,301.5
4958,171.0
4966,802.0
5347,92.0
6139,353.0
6223,1495.0
6274,294.5
6278,104.5
6472,696.0
6515,1705.0
6669,3160.0
6757,87.7
6805,980.0
8046,193.5
8210,598.0
8996,328.5
