股票代號,收盤價
1519,1025.0
2059,3520.0
2308,1135.0
2317,219.0
2327,277.5
2330,1740.0
2344,105.5
2345,1150.0
2360,995.0
2368,596.0
2383,1560.0
2408,251.0
2449,267.0
2451,231.0
3017,1280.0
3037,321.0
3131,1750.0
3163,366.0
3189,200.0
3260,271.5
3324,900.0
3443,2625.0
3529,1545.0
3653,2330.0
3661,3240.0
3665,1300.0
4749,843.0
5274,8330.0
5289,753.0
5347,146.5
5439,292.5
5536,676.0
6223,2460.0
6274,463.0
6442,1250.0
6515,3825.0
6531,490.0
6584,302.0
6669,3605.0
6781,1125.0
6805,1285.0
7769,3575.0
8021,220.0
8046,361.0
8210,909.0
8299,1905.0
8358,282.0
8996,697.0
