股票代號,收盤價
1210,53.2
2059,3410.0
2308,836.0
2317,216.0
2330,1255.0
2345,1070.0
2354,70.8
2357,692.0
2368,469.0
2383,1315.0
2439,99.8
2449,166.5
2454,1485.0
2618,37.6
2884,33.55
2886,41.45
3008,2325.0
3017,1045.0
3045,107.0
3131,1380.0
3211,381.0
3217,177.5
3231,119.5
3264,85.4
3376,222.0
3406,415.5
3515,287.5
3529,2145.0
3533,1540.0
3583,358.0
3653,2305.0
3661,3725.0
3665,1095.0
3711,166.5
4770,304.0
4958,166.0
4966,785.0
5347,89.5
6139,360.5
6223,1425.0
6274,298.5
6278,104.5
6472,704.0
6515,1595.0
6669,3220.0
6757,87.2
6805,1005.0
8046,179.0
8210,606.0
8996,338.5
