股票代號,收盤價
2059,7315.0
2303,178.5
2308,1980.0
2327,1125.0
2330,2390.0
2337,161.5
2344,219.5
2345,2380.0
2360,2185.0
2368,1240.0
2383,5640.0
2408,477.0
2449,334.5
2454,4310.0
2455,388.5
2486,248.5
3008,5165.0
3017,2505.0
3036,217.5
3037,1020.0
3081,2120.0
3105,463.0
3131,3570.0
3163,800.0
3189,812.0
3260,409.5
3264,228.0
3324,1010.0
3363,629.0
3443,4850.0
3491,1340.0
3529,3245.0
3533,2225.0
3583,850.0
3653,3390.0
3661,4230.0
3665,1920.0
3711,641.0
4749,927.0
4991,562.0
5274,17425.0
5289,1740.0
5347,220.0
6139,875.0
6187,1105.0
6223,6905.0
6274,1700.0
6442,1865.0
6510,3430.0
6515,9100.0
6531,1100.0
6584,728.0
6669,4545.0
6781,1190.0
6805,1750.0
7734,3380.0
7751,1400.0
7769,6920.0
8021,557.0
8046,1045.0
8299,2475.0
8358,630.0
8996,1460.0
