股票代號,收盤價
1519,970.0
2059,3140.0
2308,1220.0
2317,220.5
2327,277.5
2330,1775.0
2344,128.5
2345,1115.0
2360,980.0
2368,701.0
2383,1745.0
2408,326.5
2449,296.0
2451,266.5
2454,1760.0
2486,128.0
3017,1460.0
3037,378.5
3131,1670.0
3163,456.0
3189,252.0
3231,130.5
3260,363.5
3324,910.0
3443,2620.0
3529,1830.0
3653,2840.0
3661,3125.0
3665,1300.0
4749,861.0
5274,8880.0
5289,794.0
5347,143.5
5439,298.0
5536,630.0
6223,2515.0
6274,503.0
6415,280.5
6442,1785.0
6515,3905.0
6531,429.5
6584,294.0
6669,3575.0
6781,1130.0
6805,1425.0
7769,3750.0
8021,205.0
8046,388.5
8210,905.0
8299,2380.0
8358,262.0
8996,747.0
