股票代號,收盤價
1303,41.95
1560,309.5
2059,3920.0
2308,1060.0
2317,260.0
2327,247.5
2330,1505.0
2344,54.0
2345,973.0
2354,73.2
2357,709.0
2368,416.0
2383,1250.0
2439,100.0
2449,207.0
2454,1300.0
2884,30.2
3008,2220.0
3017,1330.0
3037,166.0
3045,111.0
3231,152.5
3376,209.0
3406,424.5
3515,337.5
3533,1375.0
3583,352.5
3653,2115.0
3661,3250.0
3665,1460.0
3711,221.0
4770,248.5
4958,169.0
6139,456.5
6191,112.0
6472,629.0
6515,2630.0
6669,4110.0
6805,1425.0
8210,918.0
8996,603.0
3211,319.0
3217,178.5
4966,747.0
5274,5185.0
5347,99.0
5536,768.0
6223,2005.0
6274,356.5
8299,1045.0
