股票代號,收盤價
2059,7475.0
2303,170.0
2308,2080.0
2327,1020.0
2330,2490.0
2337,172.0
2344,211.5
2345,2435.0
2360,2265.0
2368,1265.0
2383,5700.0
2408,454.5
2449,329.5
2454,4535.0
2455,398.0
2486,265.0
3008,5000.0
3017,2425.0
3036,220.5
3037,974.0
3081,2285.0
3105,522.0
3131,3495.0
3163,868.0
3189,727.0
3260,412.0
3264,233.5
3324,1025.0
3363,685.0
3443,4725.0
3491,1355.0
3529,3185.0
3533,2235.0
3583,882.0
3653,3840.0
3661,4375.0
3665,2000.0
3711,662.0
4749,917.0
4991,536.0
5274,18505.0
5289,1885.0
5347,186.5
6139,791.0
6187,1170.0
6223,6680.0
6274,1735.0
6442,1980.0
6510,3665.0
6515,9450.0
6531,1050.0
6584,649.0
6669,4675.0
6781,1170.0
6805,1765.0
7734,3390.0
7751,1475.0
7769,6810.0
8021,567.0
8046,909.0
8299,2430.0
8358,657.0
8996,1450.0
