股票代號,收盤價
2059,3175.0
2308,1515.0
2317,192.0
2330,1860.0
2337,136.5
2344,89.4
2345,1615.0
2360,1570.0
2368,927.0
2383,2885.0
2408,206.0
2449,268.0
2486,144.5
3017,2030.0
3036,227.5
3037,564.0
3081,2005.0
3105,407.0
3131,3150.0
3163,1045.0
3189,358.5
3260,363.0
3324,918.0
3443,2365.0
3491,1640.0
3529,2795.0
3533,2030.0
3653,3760.0
3661,2705.0
3665,1990.0
3711,352.0
4749,811.0
4991,470.5
5274,11470.0
5289,978.0
5347,121.0
5439,278.5
6223,3920.0
6274,683.0
6442,2095.0
6510,3325.0
6515,7100.0
6531,471.5
6584,596.0
6669,3395.0
6781,960.0
6805,1850.0
7751,1830.0
7769,4010.0
8021,266.5
8046,624.0
8210,830.0
8299,1570.0
8358,243.5
8996,904.0
