股票代號,收盤價
1303,41.8
1560,326.5
2059,3575.0
2308,981.0
2317,225.0
2330,1415.0
2344,41.25
2345,1045.0
2354,70.1
2357,692.0
2368,435.5
2383,1195.0
2439,102.5
2449,174.0
2454,1335.0
2884,32.8
3008,2485.0
3017,1145.0
3037,160.0
3045,110.5
3211,331.0
3217,188.5
3231,150.5
3264,79.9
3376,255.0
3406,445.5
3515,289.5
3533,1520.0
3583,377.5
3653,2320.0
3661,3445.0
3665,1055.0
3711,174.5
4770,303.0
4958,167.0
4966,777.0
5274,5640.0
5347,103.0
5536,846.0
6139,398.5
6191,120.0
6223,1685.0
6274,335.0
6472,658.0
6515,2180.0
6669,3435.0
6805,1155.0
8210,614.0
8299,855.0
8996,401.0
