股票代號,收盤價
1303,238.0
1815,116.0
2059,12350.0
2301,287.0
2308,1910.0
2330,2475.0
2337,117.0
2345,1895.0
2357,953.0
2360,2295.0
2376,361.5
2383,5050.0
2404,1285.0
2454,5285.0
2455,554.0
3008,6245.0
3017,3555.0
3026,810.0
3037,1185.0
3081,2700.0
3131,2410.0
3189,962.0
3231,184.5
3260,378.0
3264,246.0
3443,8525.0
3583,698.0
3653,6920.0
3661,3770.0
3665,2340.0
3711,699.0
4958,475.5
5274,19835.0
5289,1305.0
5347,170.5
6139,753.0
6187,1195.0
6213,595.0
6223,5415.0
6274,1495.0
6515,5850.0
6584,544.0
6669,2115.0
6805,2530.0
7734,2750.0
7751,1515.0
8021,480.0
8046,1240.0
8150,112.0
8299,2125.0
8996,1530.0
