股票代號,收盤價
1303,38.6
1560,347.0
2059,3220.0
2308,891.0
2317,223.0
2330,1340.0
2344,35.2
2345,1005.0
2354,69.7
2357,684.0
2368,459.0
2383,1295.0
2439,103.5
2449,166.0
2454,1330.0
2884,33.4
2886,41.95
3008,2335.0
3017,994.0
3037,157.0
3045,106.5
3131,1635.0
3211,368.0
3217,175.0
3264,86.4
3376,239.0
3406,433.5
3515,265.5
3529,2155.0
3533,1575.0
3583,426.5
3653,2250.0
3661,3410.0
3665,1095.0
3711,172.0
4770,305.0
4958,169.0
4966,772.0
5274,5175.0
5347,103.5
6139,362.0
6191,124.5
6223,1640.0
6274,319.5
6472,683.0
6515,2030.0
6669,3080.0
6805,1055.0
8210,600.0
8996,324.0
