股票代號,收盤價
1519,737.0
2059,3205.0
2308,1010.0
2317,234.5
2330,1670.0
2344,95.5
2345,1185.0
2360,811.0
2368,634.0
2382,278.0
2383,1620.0
2408,208.0
2449,263.0
2451,206.5
3017,1450.0
3037,230.0
3131,1765.0
3163,396.0
3189,168.0
3231,155.0
3260,290.0
3324,1005.0
3443,2320.0
3529,1650.0
3653,2590.0
3661,3650.0
3665,1575.0
4749,961.0
5274,7105.0
5289,592.0
5439,305.0
5536,795.0
6223,2150.0
6274,475.0
6442,1325.0
6515,3060.0
6531,479.0
6584,322.0
6669,4540.0
6781,1290.0
6805,1490.0
7769,3340.0
8046,241.5
8210,957.0
8299,1470.0
8358,273.0
8996,578.0
