股票代號,收盤價
1519,1050.0
2059,3360.0
2308,1435.0
2317,246.5
2330,2015.0
2344,118.0
2345,1450.0
2360,1255.0
2368,845.0
2383,2420.0
2408,288.0
2449,320.0
2454,1870.0
2486,139.5
3017,1675.0
3037,458.5
3163,782.0
3189,325.5
3324,1155.0
3443,2575.0
3529,2485.0
3533,1795.0
3653,3130.0
3661,3480.0
3665,1345.0
4749,895.0
5274,9715.0
5289,789.0
5347,135.0
5439,294.5
6223,2680.0
6274,577.0
6442,2080.0
6515,5000.0
6531,427.5
6584,434.0
6669,4060.0
6781,1195.0
6805,1555.0
7769,4815.0
8021,264.5
8046,553.0
8210,909.0
8299,1925.0
8358,292.0
8996,911.0
