股票代號,收盤價
1303,242.5
1815,126.5
2059,14180.0
2301,305.0
2308,1840.0
2330,2405.0
2337,126.0
2345,2035.0
2357,999.0
2360,1960.0
2376,358.0
2383,5485.0
2404,1060.0
2454,3925.0
2455,477.0
3008,7650.0
3017,3425.0
3026,742.0
3037,999.0
3081,3530.0
3189,819.0
3231,178.0
3260,413.5
3264,228.0
3443,6100.0
3583,724.0
3653,5990.0
3661,4075.0
3665,2170.0
3711,584.0
4958,500.0
5274,16065.0
5289,1450.0
5347,151.5
6139,755.0
6187,1345.0
6213,548.0
6223,5130.0
6274,1435.0
6515,6285.0
6584,629.0
6669,7095.0
6805,2305.0
7734,2825.0
7751,1615.0
8021,435.0
8046,1230.0
8150,89.1
8299,2165.0
8996,1175.0
