股票代號,收盤價
1519,1080.0
2059,3485.0
2308,1245.0
2317,223.5
2327,296.0
2330,1760.0
2344,104.5
2345,1150.0
2360,1010.0
2368,626.0
2383,1660.0
2408,266.5
2449,274.5
2451,232.0
3017,1355.0
3037,327.0
3131,1785.0
3163,372.0
3189,205.5
3260,296.5
3324,930.0
3443,2575.0
3529,1490.0
3653,2560.0
3661,3275.0
3665,1420.0
4749,844.0
5274,8700.0
5289,753.0
5347,145.5
5439,298.5
5536,678.0
6223,2415.0
6274,486.0
6442,1295.0
6515,3750.0
6531,476.0
6584,306.5
6669,3765.0
6781,1225.0
6805,1410.0
7769,3700.0
8021,242.0
8046,370.5
8210,940.0
8299,2055.0
8358,294.5
8996,727.0
