股票代號,收盤價
1519,922.0
2059,3575.0
2308,1455.0
2317,205.0
2330,1850.0
2344,122.0
2345,1590.0
2360,1595.0
2368,1005.0
2383,2890.0
2408,260.0
2449,316.0
2486,161.0
3017,2015.0
3037,581.0
3105,354.5
3163,918.0
3189,383.5
3324,1070.0
3529,2775.0
3533,2030.0
3653,3900.0
3661,3220.0
3665,1720.0
4749,914.0
5274,12050.0
5289,1335.0
5347,117.5
5439,291.5
6223,3665.0
6274,584.0
6442,1930.0
6515,7210.0
6531,551.0
6584,456.5
6669,3765.0
6781,1000.0
6805,1975.0
7751,1655.0
7769,4160.0
8021,260.0
8046,561.0
8210,892.0
8299,1960.0
8358,269.0
8996,951.0
