股票代號,收盤價
2059,4860.0
2308,2075.0
2327,455.5
2330,2265.0
2337,162.5
2344,129.5
2345,2505.0
2360,2240.0
2368,1290.0
2383,4615.0
2408,311.5
2449,299.5
2454,3260.0
2455,358.5
2486,249.0
3017,2455.0
3036,270.0
3037,821.0
3081,2655.0
3105,458.5
3131,2870.0
3163,950.0
3189,486.0
3260,425.0
3324,995.0
3443,4845.0
3491,1690.0
3529,3830.0
3533,2330.0
3583,888.0
3653,3465.0
3661,4605.0
3665,2095.0
3711,547.0
4749,1015.0
4991,642.0
5274,17195.0
5289,1760.0
5347,176.5
6223,5895.0
6274,1305.0
6442,1740.0
6510,3735.0
6515,9780.0
6531,1080.0
6584,658.0
6669,5115.0
6781,1160.0
6805,1735.0
7751,1625.0
7769,6895.0
8021,441.5
8046,786.0
8299,2650.0
8358,389.5
8996,1040.0
