股票代號,收盤價
1210,53.4
2059,3335.0
2308,784.0
2317,207.5
2330,1200.0
2345,1020.0
2354,69.5
2357,661.0
2368,465.0
2383,1225.0
2439,102.0
2449,170.5
2454,1510.0
2618,39.65
2884,33.9
2886,41.4
3008,2380.0
3017,961.0
3045,107.5
3131,1560.0
3211,402.5
3217,175.5
3231,116.0
3264,85.9
3376,232.0
3406,449.0
3515,289.0
3529,2320.0
3533,1525.0
3583,387.5
3653,2455.0
3661,3915.0
3665,1090.0
3711,167.0
4770,317.0
4958,167.0
4966,789.0
5347,92.5
6139,371.0
6223,1510.0
6274,315.0
6278,108.5
6472,736.0
6515,1760.0
6669,3010.0
6757,87.3
6805,1000.0
8046,184.0
8210,592.0
8996,337.0
