股票代號,收盤價
1303,41.65
1560,310.0
2059,4310.0
2308,978.0
2317,248.0
2327,240.0
2330,1465.0
2344,59.0
2345,1055.0
2354,70.1
2357,681.0
2368,478.5
2383,1450.0
2439,109.0
2449,217.5
2454,1290.0
2884,29.95
3008,2210.0
3017,1495.0
3037,165.5
3045,110.0
3231,142.0
3376,205.0
3406,427.0
3515,322.0
3533,1385.0
3583,339.0
3653,2190.0
3661,3670.0
3665,1370.0
3711,234.0
4770,245.0
4958,157.0
6139,480.0
6191,129.0
6472,641.0
6515,2500.0
6669,4320.0
6805,1460.0
8210,995.0
8996,662.0
3211,297.0
3217,189.0
4966,667.0
5274,5810.0
5347,94.19999694824219
5536,754.0
6223,2020.0
6274,397.5
8299,1160.0
