股票代號,收盤價
1519,894.0
2059,3615.0
2308,1515.0
2317,200.5
2330,1840.0
2344,96.0
2345,1675.0
2360,1640.0
2368,918.0
2383,2945.0
2408,225.5
2449,288.0
2486,147.5
3017,2275.0
3037,502.0
3105,358.5
3163,809.0
3189,351.5
3324,985.0
3443,2540.0
3529,2925.0
3533,2270.0
3653,3940.0
3661,3065.0
4749,887.0
4991,442.0
5274,11550.0
5289,916.0
5347,117.0
5439,301.0
6223,3655.0
6274,606.0
6442,2080.0
6515,8145.0
6531,509.0
6584,558.0
6669,3465.0
6781,1075.0
6805,1905.0
7751,1620.0
7769,3850.0
8021,256.5
8046,569.0
8210,903.0
8299,1650.0
8358,249.5
8996,845.0
