股票代號,收盤價
1210,53.2
1560,334.5
2059,3130.0
2308,680.0
2317,200.5
2330,1160.0
2345,970.0
2354,69.4
2357,625.0
2368,442.0
2383,1165.0
2439,102.5
2449,153.5
2454,1395.0
2481,71.0
2618,39.55
2884,33.95
2886,41.1
3008,2360.0
3017,936.0
3045,106.5
3131,1495.0
3211,368.0
3217,174.0
3231,110.0
3376,230.5
3529,2460.0
3533,1415.0
3583,382.0
3653,2215.0
3661,3980.0
3665,967.0
4770,313.0
4958,183.5
4966,756.0
5347,90.8
6139,370.5
6143,138.5
6223,1390.0
6274,320.5
6278,106.0
6472,740.0
6515,1565.0
6669,2925.0
6757,84.8
6805,977.0
8028,175.0
8046,190.5
8210,571.0
8996,333.0
