股票代號,收盤價
1303,41.0
1560,309.0
2059,4205.0
2308,967.0
2317,247.0
2327,233.5
2330,1460.0
2344,56.0
2345,1045.0
2354,68.4
2357,681.0
2368,464.5
2383,1440.0
2439,107.5
2449,220.5
2454,1330.0
3008,2200.0
3017,1445.0
3037,164.0
3045,109.5
3231,137.5
3376,204.5
3406,416.0
3515,318.5
3533,1375.0
3583,344.0
3653,2025.0
3661,3340.0
3665,1375.0
3711,235.0
4770,241.0
4958,157.5
6139,469.0
6191,119.0
6472,624.0
6515,2415.0
6669,4165.0
6805,1405.0
8210,983.0
8996,607.0
2884,30.299999237060547
3211,289.0
3217,195.0
4966,663.0
5274,5285.0
5347,96.0
5536,750.0
6223,2030.0
6274,397.0
8299,1085.0
