股票代號,收盤價
1210,53.1
2059,3430.0
2308,837.0
2317,217.5
2330,1260.0
2345,1105.0
2354,71.4
2357,707.0
2368,487.0
2383,1345.0
2439,101.0
2449,166.0
2454,1485.0
2618,37.75
2884,33.85
2886,41.55
3008,2300.0
3017,1050.0
3045,107.5
3131,1405.0
3211,406.0
3217,177.5
3231,120.0
3264,84.4
3376,226.0
3406,415.5
3515,305.5
3529,2265.0
3533,1580.0
3583,362.5
3653,2310.0
3661,3790.0
3665,1100.0
3711,167.0
4770,305.0
4958,169.0
4966,793.0
5347,90.7
6139,370.5
6223,1490.0
6274,313.0
6278,105.0
6472,706.0
6515,1600.0
6669,3240.0
6757,87.0
6805,1020.0
8046,184.0
8210,615.0
8996,340.5
