股票代號,收盤價
2059,3745.0
2308,1900.0
2330,2025.0
2337,120.5
2344,85.7
2345,2005.0
2360,2050.0
2368,1210.0
2383,3850.0
2408,207.0
2449,271.0
2486,198.0
3017,2490.0
3036,217.0
3037,678.0
3081,2860.0
3105,592.0
3131,3210.0
3163,1295.0
3189,430.5
3260,358.0
3324,1040.0
3443,3580.0
3491,1695.0
3529,4385.0
3533,2625.0
3653,5020.0
3661,3625.0
3665,2460.0
3711,461.5
4749,984.0
4991,724.0
5274,14425.0
5289,1020.0
5347,139.0
6223,5135.0
6271,185.5
6274,950.0
6442,2370.0
6510,3810.0
6515,10795.0
6531,682.0
6584,733.0
6669,3980.0
6781,1010.0
6805,1895.0
7751,1945.0
7769,4445.0
8021,418.0
8046,796.0
8299,1635.0
8358,404.0
8996,1200.0
