股票代號,收盤價
2059,3345.0
2308,1430.0
2317,193.0
2330,1810.0
2344,91.8
2345,1590.0
2360,1535.0
2368,905.0
2383,2785.0
2408,200.5
2449,259.0
2486,149.0
3017,2070.0
3037,519.0
3189,336.0
3443,2320.0
3533,2045.0
3653,3710.0
3661,2705.0
3665,1915.0
6442,2000.0
6515,6605.0
6531,440.0
6669,3410.0
6781,957.0
6805,1885.0
7769,3835.0
8021,242.5
8046,568.0
8210,841.0
8996,866.0
3105,376.0
3163,952.0
3324,910.0
3529,2630.0
4749,801.0
4991,435.0
5274,11690.0
5289,957.0
5347,110.0
5439,276.5
6223,3765.0
6274,621.0
6510,3165.0
6584,570.0
7751,1665.0
8299,1555.0
8358,230.0
