股票代號,收盤價
1303,41.35
1560,305.5
2059,4195.0
2308,975.0
2317,244.0
2327,238.0
2330,1505.0
2344,53.3
2345,1150.0
2354,69.0
2357,688.0
2368,483.0
2383,1470.0
2439,103.0
2449,214.0
2454,1315.0
2884,30.3
3008,2215.0
3017,1435.0
3037,168.5
3045,110.5
3231,139.0
3376,202.5
3406,410.0
3515,317.0
3533,1400.0
3583,350.0
3653,2020.0
3661,3445.0
3665,1380.0
3711,239.0
4770,243.0
4958,160.5
6139,458.0
6191,120.5
6472,636.0
6515,2420.0
6669,4300.0
6805,1435.0
8210,975.0
8996,644.0
3211,293.0
3217,205.0
4966,667.0
5274,5500.0
5347,98.69999694824219
5536,735.0
6223,2000.0
6274,395.0
8299,1045.0
