股票代號,收盤價
1519,965.0
2059,3410.0
2308,1125.0
2317,234.5
2327,283.0
2330,1740.0
2344,106.5
2345,1230.0
2360,989.0
2368,677.0
2382,289.5
2383,1625.0
2408,250.0
2449,273.5
2451,254.0
3017,1360.0
3037,274.0
3131,1790.0
3163,360.0
3189,192.5
3260,294.5
3324,969.0
3443,2510.0
3529,1675.0
3653,2410.0
3661,3340.0
3665,1400.0
4749,892.0
5274,8700.0
5289,682.0
5347,139.5
5439,304.0
5536,788.0
6223,2300.0
6442,1255.0
6515,3535.0
6531,481.5
6584,306.0
6669,3825.0
6781,1190.0
6805,1320.0
7769,3530.0
8021,221.5
8046,289.5
8210,928.0
8299,1890.0
8358,272.0
8996,680.0
