股票代號,收盤價
1519,755.0
2059,3255.0
2308,1030.0
2317,238.5
2330,1675.0
2344,106.5
2345,1205.0
2360,922.0
2368,643.0
2382,282.0
2383,1580.0
2408,241.0
2449,266.5
2451,238.0
3017,1375.0
3037,226.0
3131,1825.0
3163,376.0
3189,175.0
3231,158.5
3260,290.0
3324,978.0
3443,2490.0
3529,1775.0
3653,2485.0
3661,3680.0
3665,1430.0
4749,950.0
5274,7380.0
5289,655.0
5439,315.0
5536,802.0
6223,2155.0
6274,465.0
6442,1295.0
6515,3305.0
6531,455.5
6584,338.5
6669,4670.0
6781,1270.0
6805,1405.0
7769,3320.0
8021,193.0
8046,241.5
8210,975.0
8299,1675.0
8358,266.0
8996,568.0
