股票代號,收盤價
2059,6795.0
2308,2415.0
2327,826.0
2330,2305.0
2337,145.5
2344,156.5
2345,2475.0
2360,2390.0
2368,1495.0
2383,5065.0
2408,363.0
2449,291.0
2454,4475.0
2455,395.0
2486,253.0
3008,3885.0
3017,2545.0
3036,250.0
3037,969.0
3081,2490.0
3105,496.5
3131,3165.0
3163,982.0
3189,714.0
3260,421.0
3324,1110.0
3363,830.0
3443,4310.0
3491,1810.0
3529,3155.0
3533,2335.0
3583,866.0
3653,3935.0
3661,4250.0
3665,2155.0
3711,569.0
4749,991.0
4991,598.0
5274,17855.0
5289,1990.0
5347,161.0
6139,749.0
6187,1130.0
6223,5885.0
6274,1615.0
6442,2100.0
6510,3390.0
6515,8610.0
6531,963.0
6584,667.0
6669,5300.0
6781,1145.0
6805,1950.0
7734,3185.0
7751,1485.0
7769,6945.0
8021,506.0
8046,914.0
8299,2360.0
8358,610.0
8996,1330.0
