股票代號,收盤價
1303,60.5
1319,89.0
1560,377.0
2059,3625.0
2308,922.0
2317,221.5
2327,231.0
2330,1450.0
2345,1210.0
2354,62.4
2357,584.0
2368,603.0
2383,1605.0
2404,925.0
2439,99.2
2449,221.5
2454,1420.0
2884,33.0
3008,2050.0
3017,1380.0
3044,301.0
3045,105.0
3231,141.5
3515,244.0
3533,1285.0
3583,335.5
3653,2915.0
3661,3170.0
3665,1475.0
3711,234.0
3715,118.0
4958,141.0
6139,590.0
6191,120.5
6515,2785.0
6669,4290.0
6805,1550.0
8210,875.0
8996,500.0
3081,617.0
3211,285.0
3217,160.5
5274,6795.0
5347,91.30000305175781
5536,827.0
6223,2370.0
6274,434.0
6510,2340.0
8299,1125.0
8358,274.0
