股票代號,收盤價
1303,42.2
1560,313.0
2059,3860.0
2308,1075.0
2317,250.0
2327,246.0
2330,1475.0
2344,54.0
2345,965.0
2354,70.8
2357,709.0
2368,422.5
2383,1255.0
2439,101.0
2449,188.5
2454,1315.0
2884,30.0
3008,2220.0
3017,1300.0
3037,162.5
3045,111.5
3231,148.0
3376,210.0
3406,423.5
3515,327.5
3533,1385.0
3583,351.5
3653,2165.0
3661,3065.0
3665,1445.0
3711,203.0
4770,246.0
4958,166.5
6139,438.5
6191,108.5
6472,638.0
6515,2395.0
6669,4085.0
6805,1425.0
8210,904.0
8996,549.0
3211,327.0
3217,179.0
4966,761.0
5274,5300.0
5347,99.5999984741211
5536,727.0
6223,2010.0
6274,343.5
8299,1025.0
