股票代號,收盤價
1303,41.5
1560,314.5
2059,4110.0
2308,995.0
2317,257.5
2327,249.0
2330,1500.0
2344,54.2
2345,1080.0
2354,71.5
2357,697.0
2368,465.5
2383,1360.0
2439,102.5
2449,217.0
2454,1310.0
2884,29.75
3008,2215.0
3017,1425.0
3037,163.5
3045,109.5
3231,150.5
3376,211.5
3406,419.5
3515,321.0
3533,1380.0
3583,357.0
3653,2130.0
3661,3495.0
3665,1395.0
3711,247.5
4770,248.0
4958,163.0
6139,478.5
6191,117.0
6472,621.0
6515,2630.0
6669,4365.0
6805,1455.0
8210,927.0
8996,624.0
3211,307.0
3217,183.5
4966,680.0
5274,5470.0
5347,96.69999694824219
5536,770.0
6223,2100.0
6274,385.5
8299,1065.0
