股票代號,收盤價
1519,1070.0
2059,3445.0
2308,1430.0
2317,243.0
2330,1995.0
2344,122.5
2345,1400.0
2360,1380.0
2368,826.0
2383,2440.0
2408,285.5
2449,327.0
2454,1945.0
2486,140.0
3017,1765.0
3037,481.5
3163,776.0
3189,314.5
3324,1155.0
3443,2770.0
3529,2530.0
3533,1775.0
3653,3120.0
3661,3490.0
3665,1410.0
4749,911.0
5274,9730.0
5289,779.0
5347,133.5
5439,292.0
6223,2945.0
6274,545.0
6442,2145.0
6515,5115.0
6531,433.5
6584,425.0
6669,4000.0
6781,1205.0
6805,1710.0
7769,4860.0
8021,256.0
8046,555.0
8210,918.0
8299,1890.0
8358,290.0
8996,879.0
