股票代號,收盤價
2059,5075.0
2308,2360.0
2327,846.0
2330,2380.0
2337,175.5
2344,184.5
2345,2425.0
2360,2420.0
2368,1275.0
2383,4860.0
2408,419.5
2449,306.5
2454,4525.0
2455,399.0
2486,253.5
3017,2700.0
3036,290.5
3037,975.0
3081,2575.0
3105,519.0
3131,3305.0
3163,988.0
3189,743.0
3260,469.5
3324,1165.0
3443,4535.0
3491,2070.0
3529,3530.0
3533,2615.0
3583,845.0
3653,3990.0
3661,4575.0
3665,2195.0
3711,590.0
4749,1050.0
4991,702.0
5274,18095.0
5289,1875.0
5347,171.5
6139,762.0
6223,5515.0
6274,1590.0
6442,1880.0
6510,3215.0
6515,8080.0
6531,1075.0
6584,658.0
6669,5475.0
6781,1130.0
6805,2190.0
7734,3230.0
7751,1670.0
7769,7175.0
8021,445.0
8046,862.0
8299,2820.0
8358,627.0
8996,1050.0
