股票代號,收盤價
1303,61.1
1319,89.9
1560,369.0
2059,3740.0
2308,938.0
2317,227.0
2327,237.5
2330,1480.0
2345,1155.0
2354,63.7
2357,588.0
2368,618.0
2383,1605.0
2404,946.0
2439,99.7
2449,230.0
2454,1405.0
2884,32.8
3008,2060.0
3017,1425.0
3044,309.0
3045,105.5
3231,143.5
3515,252.5
3533,1300.0
3583,337.0
3653,2995.0
3661,3220.0
3665,1535.0
3711,243.5
3715,120.0
4958,143.0
6139,559.0
6191,118.0
6515,2800.0
6669,4405.0
6805,1605.0
8210,915.0
8996,515.0
3081,612.0
3211,283.0
3217,163.0
5274,6725.0
5347,90.80000305175781
5536,827.0
6223,2375.0
6274,443.0
6510,2160.0
8299,1125.0
8358,268.5
