股票代號,收盤價
2059,5350.0
2308,2455.0
2327,820.0
2330,2425.0
2337,162.0
2344,177.5
2345,2585.0
2360,2545.0
2368,1385.0
2383,4830.0
2408,401.5
2449,322.5
2454,4545.0
2455,414.0
2486,278.5
3017,2855.0
3036,292.5
3037,1000.0
3081,2830.0
3105,515.0
3131,3200.0
3163,1085.0
3189,739.0
3260,462.0
3324,1280.0
3443,4605.0
3491,2020.0
3529,3570.0
3533,2570.0
3583,845.0
3653,3905.0
3661,4595.0
3665,2305.0
3711,618.0
4749,1070.0
4991,731.0
5274,17980.0
5289,1890.0
5347,168.0
6139,784.0
6223,5900.0
6274,1695.0
6442,2065.0
6510,3310.0
6515,8220.0
6531,1100.0
6584,660.0
6669,5600.0
6781,1210.0
6805,2085.0
7734,3240.0
7751,1575.0
7769,7525.0
8021,470.0
8046,904.0
8299,2685.0
8358,615.0
8996,1095.0
