股票代號,收盤價
1303,236.0
1815,112.0
2059,12295.0
2301,278.0
2308,1685.0
2330,2425.0
2337,116.5
2345,1800.0
2357,948.0
2360,2085.0
2376,355.0
2383,4695.0
2404,1030.0
2454,4500.0
2455,534.0
3008,6020.0
3017,3185.0
3026,760.0
3037,940.0
3081,2720.0
3189,805.0
3231,186.5
3260,395.0
3264,244.5
3443,6500.0
3583,688.0
3653,5355.0
3661,3295.0
3665,2010.0
3711,614.0
4958,476.0
5274,18275.0
5289,1260.0
5347,165.5
6139,696.0
6187,1210.0
6213,495.0
6223,5500.0
6274,1320.0
6515,6120.0
6584,551.0
6669,2135.0
6805,2090.0
7734,2580.0
7751,1420.0
8021,450.0
8046,1065.0
8150,86.7
8299,1970.0
8996,1300.0
