股票代號,收盤價
1303,41.95
1560,328.0
2059,3760.0
2308,999.0
2317,226.5
2330,1450.0
2344,43.95
2345,956.0
2354,66.8
2357,685.0
2368,404.0
2383,1105.0
2439,101.0
2449,175.0
2454,1330.0
2884,32.55
3008,2210.0
3017,1150.0
3037,160.5
3045,111.5
3211,315.5
3217,175.0
3231,136.5
3264,81.4
3376,219.5
3406,417.0
3515,286.5
3533,1385.0
3583,370.0
3653,2235.0
3661,3085.0
3665,1295.0
3711,196.0
4770,256.0
4958,148.0
4966,769.0
5274,5625.0
5347,99.2
5536,828.0
6139,429.0
6191,107.0
6223,1850.0
6274,320.0
6472,646.0
6515,2420.0
6669,3785.0
6805,1185.0
8210,707.0
8299,850.0
8996,543.0
