股票代號,收盤價
2059,4980.0
2308,2290.0
2327,691.0
2330,2310.0
2337,152.5
2344,128.5
2345,2540.0
2360,2460.0
2368,1425.0
2383,5505.0
2408,296.0
2449,317.0
2454,4245.0
2455,444.0
2467,663.0
2486,297.5
3017,2575.0
3036,301.5
3037,990.0
3081,2925.0
3105,543.0
3131,2920.0
3163,1210.0
3189,669.0
3260,407.5
3324,1010.0
3443,5310.0
3491,2090.0
3529,3710.0
3533,2585.0
3583,916.0
3653,3770.0
3661,4900.0
3665,2385.0
3711,617.0
4749,1155.0
4991,840.0
5274,17725.0
5289,1685.0
5347,168.5
6139,807.0
6223,6200.0
6274,1600.0
6442,2060.0
6510,3455.0
6515,8850.0
6531,1055.0
6584,687.0
6669,5610.0
6781,1260.0
6805,1745.0
7734,3470.0
7751,1810.0
7769,7645.0
8021,464.0
8046,884.0
8299,2480.0
8358,545.0
8996,1135.0
