股票代號,收盤價
1210,53.5
1560,337.5
2059,2995.0
2308,691.0
2317,203.0
2330,1160.0
2345,975.0
2354,69.7
2357,635.0
2368,436.5
2383,1115.0
2439,102.5
2449,151.0
2454,1385.0
2481,69.7
2618,39.65
2884,34.0
2886,41.1
3008,2395.0
3017,935.0
3045,106.5
3131,1460.0
3211,366.0
3217,175.5
3231,113.0
3376,230.5
3529,2475.0
3533,1410.0
3583,373.0
3653,2435.0
3661,3850.0
3665,1060.0
4770,303.5
4958,174.0
4966,784.0
5347,91.5
6139,353.0
6143,141.0
6223,1385.0
6274,307.5
6278,106.0
6472,737.0
6515,1590.0
6669,2935.0
6757,85.8
6805,982.0
8028,172.5
8046,185.5
8210,569.0
8996,328.5
