股票代號,收盤價
1519,955.0
2059,3020.0
2308,1150.0
2317,215.5
2327,258.0
2330,1765.0
2344,102.5
2345,1125.0
2360,974.0
2368,760.0
2383,1950.0
2408,275.0
2449,280.5
2451,219.0
2454,1770.0
2486,142.0
3017,1630.0
3037,365.5
3163,472.0
3189,263.5
3231,127.5
3260,333.5
3324,1000.0
3443,2340.0
3529,1795.0
3653,3000.0
3661,3245.0
3665,1260.0
4749,848.0
5274,9130.0
5289,790.0
5347,113.5
5439,306.0
6223,2750.0
6274,520.0
6415,273.0
6442,1755.0
6515,4425.0
6531,413.0
6584,349.5
6669,3610.0
6781,1150.0
6805,1550.0
7769,3705.0
8021,209.0
8046,397.5
8210,1085.0
8299,2020.0
8358,250.0
8996,809.0
