股票代號,收盤價
1303,53.8
1319,94.9
1560,297.0
2059,3575.0
2308,894.0
2317,229.0
2327,225.0
2330,1395.0
2344,59.4
2345,914.0
2354,64.2
2357,566.0
2368,522.0
2383,1330.0
2439,108.0
2449,196.5
2454,1160.0
2884,30.0
3008,2075.0
3017,1340.0
3037,160.5
3045,106.5
3231,137.0
3376,172.0
3406,449.5
3515,241.5
3533,1170.0
3583,301.0
3653,2450.0
3661,3320.0
3665,1580.0
3711,209.5
3715,113.5
4770,208.0
4958,136.0
6139,428.5
6191,104.0
6472,510.0
6669,4150.0
6805,1480.0
8210,908.0
3211,262.5
4966,633.0
5274,6215.0
5347,88.0
5536,673.0
6223,1780.0
6274,388.0
6510,1525.0
8299,1120.0
