股票代號,收盤價
1303,38.55
1560,341.0
2059,3415.0
2308,942.0
2317,226.5
2330,1400.0
2344,38.8
2345,1105.0
2354,70.6
2357,685.0
2368,441.5
2383,1305.0
2439,100.0
2449,169.0
2454,1320.0
2884,32.6
3008,2385.0
3017,1165.0
3037,156.0
3045,109.0
3131,1540.0
3211,364.5
3217,177.5
3231,153.5
3264,80.8
3376,252.5
3406,430.5
3515,270.5
3529,2070.0
3533,1510.0
3583,381.5
3653,2380.0
3661,3310.0
3665,1060.0
3711,165.5
4770,301.5
4958,164.0
4966,775.0
5274,5460.0
5347,101.5
6139,378.5
6191,117.5
6223,1715.0
6274,336.0
6472,688.0
6515,2235.0
6669,3465.0
6805,1105.0
8210,626.0
8996,410.0
