股票代號,收盤價
1303,57.3
1319,96.1
1560,298.0
2059,3550.0
2308,898.0
2317,230.0
2327,229.0
2330,1405.0
2344,61.4
2345,921.0
2354,64.4
2357,563.0
2368,507.0
2383,1350.0
2439,110.0
2449,198.0
2454,1170.0
2884,29.9
3008,2070.0
3017,1370.0
3037,170.0
3045,107.0
3231,137.0
3376,180.0
3406,449.0
3515,247.0
3533,1180.0
3583,300.0
3653,2490.0
3661,3250.0
3665,1570.0
3711,215.0
3715,116.5
4770,212.0
4958,138.5
6139,414.5
6191,106.0
6472,528.0
6669,4130.0
6805,1435.0
8210,933.0
3211,260.5
4966,648.0
5274,6500.0
5347,89.5999984741211
5536,630.0
6223,1825.0
6274,387.0
6510,1580.0
8299,1195.0
