股票代號,收盤價
2059,3640.0
2308,1840.0
2330,2030.0
2337,131.0
2344,87.8
2345,2070.0
2360,2255.0
2368,1175.0
2383,3800.0
2408,210.0
2449,275.0
2486,185.0
3017,2400.0
3036,230.0
3037,643.0
3081,2600.0
3105,539.0
3131,3255.0
3163,1225.0
3189,391.5
3260,368.5
3324,1035.0
3443,3255.0
3491,1670.0
3529,4075.0
3533,2490.0
3653,4565.0
3661,3515.0
3665,2365.0
3711,442.0
4749,895.0
4991,660.0
5274,13805.0
5289,1005.0
5347,132.0
6223,5195.0
6271,185.5
6274,946.0
6442,2155.0
6510,3740.0
6515,10305.0
6531,644.0
6584,667.0
6669,3805.0
6781,1040.0
6805,1870.0
7751,1895.0
7769,4500.0
8021,390.5
8046,724.0
8299,1570.0
8358,367.5
8996,1220.0
